user,timestamp,week,day,hour,logged,episode,name,watchingTime,duration
548027df-eaa4-40a8-10f0-4a8e46ca,17/04/10 14:49,13,17/04/10,14:49:53,FALSE,13,Ep.13b,28,817
54d8d5e9-e40c-94e6-4820-e34aba44,17/04/10 11:57,13,17/04/10,11:57:29,FALSE,13,Ep.13b,473,817
5881af42-8fac-97fd-81c9-eafb5678,17/04/10 10:28,13,17/04/10,10:28:02,FALSE,13,Ep.13b,46,817
58ce639c-116f-ef0c-0460-86c51ac3,17/04/12 6:13,13,17/04/12,6:13:07,FALSE,13,Ep.13b,742,817
592bf4ec-3ee0-368a-2754-a3d01059,17/04/10 11:12,13,17/04/10,11:12:31,FALSE,13,Ep.13a,33,47
59a13785-c4c9-c194-589f-ddd54ba4,17/04/10 17:23,13,17/04/10,17:23:59,FALSE,13,Ep.13b,108,817
5a0d8392-6e8e-15c4-ec28-66782758,17/04/11 7:34,13,17/04/11,7:34:23,FALSE,7,Ep.7,217,339
5aae68d3-c759-8324-0871-e2c810a3,17/04/10 19:17,13,17/04/10,19:17:06,FALSE,13,Ep.13b,300,817
5d557ed3-ce5e-24e4-a66e-aa966d6c,17/04/14 20:00,13,17/04/14,20:00:56,FALSE,12,Ep.12,837,917
6051ae71-289f-9b8a-aa32-f24f247f,17/04/11 8:46,13,17/04/11,8:46:25,FALSE,13,Ep.13a,36,47
6051ae71-289f-9b8a-aa32-f24f247f,17/04/11 8:47,13,17/04/11,8:47:49,FALSE,13,Ep.13b,341,817
630543e1-8c30-6d12-687c-64e115c5,17/04/11 7:02,13,17/04/11,7:02:49,FALSE,13,Ep.13b,130,817
637dda9e-2d78-89e4-c0b3-392425ec,17/04/10 12:32,13,17/04/10,12:32:06,FALSE,1,Ep.1,33,419
67a482eb-b668-0c86-d5e7-3881c845,17/04/11 9:27,13,17/04/11,9:27:27,FALSE,13,Ep.13a,7,47
67ea18d7-06c1-e122-517b-c2bf32f9,17/04/12 16:45,13,17/04/12,16:45:11,FALSE,13,Ep.13b,651,817
6a1c7eaf-5d6c-c839-96a1-6963aec7,17/04/12 13:04,13,17/04/12,13:04:01,FALSE,1,Ep.1,14,419
6a9b69a1-5f2e-6aea-63d9-0e9d77c1,17/04/10 23:03,13,17/04/10,23:03:13,FALSE,13,Ep.13a,2,47
6a9b69a1-5f2e-6aea-63d9-0e9d77c1,17/04/10 23:03,13,17/04/10,23:03:34,FALSE,13,Ep.13b,4,817
6c86b1d0-fd95-c414-78d2-9495251b,17/04/10 13:02,13,17/04/10,13:02:49,FALSE,13,Ep.13b,803,817
6f69369a-aebe-1579-1c2e-273e7746,17/04/10 10:39,13,17/04/10,10:39:59,FALSE,13,Ep.13a,4,47
7273e106-3bd9-d600-2f8d-d9852b10,17/04/10 12:10,13,17/04/10,12:10:56,FALSE,13,Ep.13a,21,47
727fa44f-e005-d979-1338-f50f4a91,17/04/11 9:11,13,17/04/11,9:11:39,FALSE,1,Ep.1,133,419
727fa44f-e005-d979-1338-f50f4a91,17/04/11 9:15,13,17/04/11,9:15:06,FALSE,2,Ep.2,122,481
74b2f8ea-63d0-8514-e2a8-4a2b5b22,17/04/10 11:10,13,17/04/10,11:10:59,FALSE,13,Ep.13a,47,47
750fe2f5-32eb-bb49-709f-17956299,17/04/11 8:35,13,17/04/11,8:35:57,FALSE,12,Ep.12,387,917
755f4b52-e48e-eda7-42c0-2dabd3cf,17/04/14 11:12,13,17/04/14,11:12:41,FALSE,12,Ep.12,103,917
755f4b52-e48e-eda7-42c0-2dabd3cf,17/04/14 11:14,13,17/04/14,11:14:50,FALSE,11,Ep.11,158,590
755f4b52-e48e-eda7-42c0-2dabd3cf,17/04/14 11:18,13,17/04/14,11:18:18,FALSE,10,Ep.10,13,587
765949c8-c734-daa4-4723-a81b898c,17/04/13 13:44,13,17/04/13,13:44:43,FALSE,13,Ep.13b,413,817
77d5ac07-0cfc-ac01-e741-58dae777,17/04/11 21:39,13,17/04/11,21:39:20,FALSE,10,Ep.10,29,587
77d5ac07-0cfc-ac01-e741-58dae777,17/04/11 22:16,13,17/04/11,22:16:43,FALSE,6,Ep.6,693,697
791d5883-158c-c94f-4ff0-18358be8,17/04/10 12:52,13,17/04/10,12:52:04,FALSE,13,Ep.13a,20,47
791d5883-158c-c94f-4ff0-18358be8,17/04/10 12:52,13,17/04/10,12:52:44,FALSE,13,Ep.13b,9,817
791d5883-158c-c94f-4ff0-18358be8,17/04/10 12:55,13,17/04/10,12:55:32,FALSE,12,Ep.12,9,917
7b62c215-5821-89f0-c5e7-26e49539,17/04/11 18:15,13,17/04/11,18:15:35,FALSE,13,Ep.13b,378,817
7d61c622-312f-fdc3-d127-5ada5e45,17/04/10 10:52,13,17/04/10,10:52:08,FALSE,2,Ep.2,74,481
7da43f3a-9ef3-eab0-e7f9-0e41d4ad,17/04/16 21:56,13,17/04/16,21:56:07,FALSE,1,Ep.1,21,419
7fab70b6-b685-47de-5ab1-5353bd07,17/04/10 22:25,13,17/04/10,22:25:23,FALSE,1,Ep.1,419,419
83011c81-1689-f763-c514-f5198e5c,17/04/10 20:30,13,17/04/10,20:30:38,FALSE,1,Ep.1,15,419
8402adec-2acc-9a99-7e44-849e8630,17/04/11 9:06,13,17/04/11,9:06:49,FALSE,13,Ep.13b,246,817
8402adec-2acc-9a99-7e44-849e8630,17/04/11 9:11,13,17/04/11,9:11:58,FALSE,10,Ep.10,251,587
8697a85e-47a9-016d-2de3-0acaa33e,17/04/10 11:59,13,17/04/10,11:59:36,FALSE,13,Ep.13b,505,817
8728d0a5-e34c-9ff7-52b4-60a1aa48,17/04/10 10:33,13,17/04/10,10:33:37,FALSE,13,Ep.13a,46,47
8828d037-7a3f-fc18-4d95-0896c7eb,17/04/15 23:33,13,17/04/15,23:33:02,FALSE,13,Ep.13a,17,47
8a6d88da-00af-01eb-e85b-db817e28,17/04/10 15:26,13,17/04/10,15:26:24,FALSE,12,Ep.12,296,917
91aabc4f-1d4d-2b7a-9a7f-592840e4,17/04/11 23:32,13,17/04/11,23:32:19,FALSE,13,Ep.13b,794,817
96fccd81-6684-1382-70d8-ee59b2eb,17/04/10 21:56,13,17/04/10,21:56:58,FALSE,13,Ep.13b,773,817
96fccd81-6684-1382-70d8-ee59b2eb,17/04/10 22:12,13,17/04/10,22:12:35,FALSE,12,Ep.12,857,917
9860d61b-a3f8-22d0-85ec-01631527,17/04/12 14:32,13,17/04/12,14:32:27,FALSE,13,Ep.13a,16,47
991dbd0d-8c68-1ed6-f469-0348585f,17/04/10 13:53,13,17/04/10,13:53:32,FALSE,13,Ep.13b,152,817
9a71f8f9-0e8c-3bd1-8375-11363876,17/04/14 20:18,13,17/04/14,20:18:56,FALSE,13,Ep.13b,504,817
9cc2cc33-730e-86eb-e910-ff1ec6fd,17/04/11 10:05,13,17/04/11,10:05:57,FALSE,4,Ep.4,10,599
9e3bb613-49ee-e511-d23c-acda747f,17/04/12 19:37,13,17/04/12,19:37:13,FALSE,1,Ep.1,35,419
a0b11c6a-6e6e-553d-ce2c-e2fb81e8,17/04/10 8:28,13,17/04/10,8:28:21,FALSE,13,Ep.13a,43,47
a0f70f6b-b0b5-ac04-8391-e99010af,17/04/11 19:47,13,17/04/11,19:47:22,FALSE,11,Ep.11,15,590
a0f70f6b-b0b5-ac04-8391-e99010af,17/04/11 19:48,13,17/04/11,19:48:23,FALSE,10,Ep.10,549,587
Žanetić,17/04/12 20:22,13,17/04/12,20:22:25,TRUE,9,Ep.9a,28,73
Žanetić,17/04/12 21:15,13,17/04/12,21:15:18,TRUE,13,Ep.13a,11,47
Žanetić,17/04/12 21:15,13,17/04/12,21:15:46,TRUE,13,Ep.13b,692,817
a1a23088-e470-18c3-38f4-1dc2d44e,17/04/10 18:32,13,17/04/10,18:32:15,FALSE,13,Ep.13b,797,817
a1c56a5e-fc97-cc00-e1cb-a887f0ab,17/04/16 15:00,13,17/04/16,15:00:53,FALSE,13,Ep.13a,28,47
a35aba97-4ca0-8228-8c69-d2a29c5b,17/04/10 22:16,13,17/04/10,22:16:33,FALSE,13,Ep.13b,723,817
a404ad9d-2ab5-23f8-43b1-50067423,17/04/10 17:22,13,17/04/10,17:22:18,FALSE,13,Ep.13a,36,47
a404ad9d-2ab5-23f8-43b1-50067423,17/04/10 17:23,13,17/04/10,17:23:14,FALSE,13,Ep.13b,255,817
a6be6571-9ebf-91c6-016e-e7415fd4,17/04/10 21:33,13,17/04/10,21:33:09,FALSE,13,Ep.13a,21,47
a94ebdef-8d42-2ea0-73c7-00223a5d,17/04/10 21:39,13,17/04/10,21:39:09,FALSE,13,Ep.13b,761,817
a9ec00a1-a9b1-bc70-8c34-d7dd2ca4,17/04/10 19:47,13,17/04/10,19:47:17,FALSE,1,Ep.1,104,419
Aleš Dolenc,17/04/11 19:27,13,17/04/11,19:27:17,TRUE,13,Ep.13b,532,817
alenka dornik,17/04/10 12:11,13,17/04/10,12:11:50,TRUE,13,Ep.13b,625,817
alenka dornik,17/04/10 13:25,13,17/04/10,13:25:49,TRUE,13,Ep.13a,10,47
alenka dornik,17/04/10 13:26,13,17/04/10,13:26:14,TRUE,13,Ep.13b,267,817
amanita.amanita,17/04/11 12:41,13,17/04/11,12:41:50,TRUE,13,Ep.13a,38,47
ANDK,17/04/10 14:26,13,17/04/10,14:26:45,TRUE,1,Ep.1,153,419
ante vrataric,17/04/11 17:15,13,17/04/11,17:15:12,TRUE,13,Ep.13a,38,47
ante vrataric,17/04/11 17:16,13,17/04/11,17:16:25,TRUE,13,Ep.13b,665,817
b1c39d8d-b8f8-c6a1-97d4-026275ed,17/04/10 15:40,13,17/04/10,15:40:23,FALSE,13,Ep.13b,17,817
b390b456-0936-e520-00ff-3972affa,17/04/10 11:23,13,17/04/10,11:23:20,FALSE,13,Ep.13a,25,47
b3a2331d-e34c-a5d3-ec3b-f8f28418,17/04/10 11:30,13,17/04/10,11:30:26,FALSE,1,Ep.1,139,419
b4cc9fd8-1762-f47e-c071-b788c631,17/04/10 9:45,13,17/04/10,9:45:06,FALSE,13,Ep.13b,109,817
b89cd066-a56d-f6b6-8668-14d93a5a,17/04/11 0:05,13,17/04/11,0:05:05,FALSE,6,Ep.6,153,697
bbb7fc7b-8c58-801e-6b6c-bf5c8a17,17/04/10 21:23,13,17/04/10,21:23:02,FALSE,13,Ep.13b,629,817
bc4f246e-76ef-f54d-75de-33a5c4f9,17/04/12 12:12,13,17/04/12,12:12:01,FALSE,13,Ep.13b,680,817
bf17f687-65f0-37c7-1bab-83a7dcaf,17/04/11 7:35,13,17/04/11,7:35:38,FALSE,13,Ep.13b,755,817
bf2d4ca4-7b76-c83f-c25b-69db4d40,17/04/10 20:49,13,17/04/10,20:49:28,FALSE,2,Ep.2,308,481
Boštjan Virc,17/04/12 19:36,13,17/04/12,19:36:45,TRUE,13,Ep.13b,604,817
Bruno Posavec,17/04/16 15:52,13,17/04/16,15:52:05,TRUE,9,Ep.9a,73,73
Bruno Posavec,17/04/16 15:53,13,17/04/16,15:53:58,TRUE,9,Ep.9b,181,564
Bruno Posavec,17/04/16 16:10,13,17/04/16,16:10:07,TRUE,12,Ep.12,854,917
Bruno Posavec,17/04/16 16:26,13,17/04/16,16:26:50,TRUE,13,Ep.13b,811,817
c0a279eb-433f-7d20-4fe4-30c7bf1d,17/04/10 21:32,13,17/04/10,21:32:52,FALSE,6,Ep.6,603,697
c0a279eb-433f-7d20-4fe4-30c7bf1d,17/04/10 21:46,13,17/04/10,21:46:00,FALSE,3,Ep.3,515,596
c0a279eb-433f-7d20-4fe4-30c7bf1d,17/04/10 21:55,13,17/04/10,21:55:12,FALSE,2,Ep.2,377,481
c0a279eb-433f-7d20-4fe4-30c7bf1d,17/04/10 22:02,13,17/04/10,22:02:17,FALSE,11,Ep.11,587,590
c0dc23f7-7dff-5bb1-8f4c-804ccefd,17/04/10 15:11,13,17/04/10,15:11:28,FALSE,12,Ep.12,545,917
c1add3a4-385a-6de5-e0ce-da84b43f,17/04/10 15:25,13,17/04/10,15:25:08,FALSE,13,Ep.13a,4,47
c21c10d1-58e4-04bf-6783-39169a0d,17/04/10 13:05,13,17/04/10,13:05:16,FALSE,13,Ep.13b,379,817
c2d40f73-69a0-91cf-091f-862c55b5,17/04/11 22:59,13,17/04/11,22:59:41,FALSE,13,Ep.13a,10,47
c2d40f73-69a0-91cf-091f-862c55b5,17/04/11 23:00,13,17/04/11,23:00:40,FALSE,13,Ep.13b,2,817
c2d40f73-69a0-91cf-091f-862c55b5,17/04/11 23:01,13,17/04/11,23:01:51,FALSE,9,Ep.9a,18,73
c6d577f8-b25d-1146-4f54-847f7664,17/04/16 11:14,13,17/04/16,11:14:20,FALSE,1,Ep.1,45,419
c6d577f8-b25d-1146-4f54-847f7664,17/04/16 11:29,13,17/04/16,11:29:03,FALSE,12,Ep.12,403,917
c80116f2-1157-53fd-1f99-115f1354,17/04/12 23:14,13,17/04/12,23:14:36,FALSE,13,Ep.13b,280,817
c9a39fdd-eb91-34f2-7bdd-674af7a6,17/04/10 13:09,13,17/04/10,13:09:34,FALSE,13,Ep.13b,7,817
cb0dcd9e-9d40-206c-660a-748b8f48,17/04/11 16:48,13,17/04/11,16:48:10,FALSE,13,Ep.13a,37,47
cb0dcd9e-9d40-206c-660a-748b8f48,17/04/11 16:49,13,17/04/11,16:49:07,FALSE,13,Ep.13b,95,817
cd47dbbe-f439-6e84-6d2d-b74162a1,17/04/10 20:26,13,17/04/10,20:26:34,FALSE,13,Ep.13a,32,47
cd47dbbe-f439-6e84-6d2d-b74162a1,17/04/10 20:27,13,17/04/10,20:27:33,FALSE,13,Ep.13b,652,817
cd9cd9be-cd63-a46b-04b3-5180dc10,17/04/11 10:50,13,17/04/11,10:50:31,FALSE,13,Ep.13b,631,817
cf1b47fd-7ece-6f81-6e8e-2130e524,17/04/12 11:57,13,17/04/12,11:57:37,FALSE,13,Ep.13b,1,817
d0c47315-e4ff-980e-5ae0-5caf8e2a,17/04/11 16:12,13,17/04/11,16:12:01,FALSE,13,Ep.13b,398,817
d0c47315-e4ff-980e-5ae0-5caf8e2a,17/04/11 16:20,13,17/04/11,16:20:58,FALSE,12,Ep.12,24,917
d1f8b0d0-d5a5-bed7-7c99-350ffd1e,17/04/11 20:18,13,17/04/11,20:18:54,FALSE,13,Ep.13a,25,47
d1f8b0d0-d5a5-bed7-7c99-350ffd1e,17/04/11 20:19,13,17/04/11,20:19:36,FALSE,13,Ep.13b,58,817
d2858ebd-61c9-19e3-1b3d-15c3571f,17/04/12 21:40,13,17/04/12,21:40:55,FALSE,13,Ep.13b,214,817
dae45ac2-d55f-035e-97bb-0ee40005,17/04/10 23:39,13,17/04/10,23:39:14,FALSE,13,Ep.13a,5,47
dae45ac2-d55f-035e-97bb-0ee40005,17/04/10 23:40,13,17/04/10,23:40:20,FALSE,13,Ep.13b,4,817
Dare,17/04/11 22:23,13,17/04/11,22:23:02,TRUE,9,Ep.9a,7,73
dd99fb0b-4b71-9024-17d6-d136f0b0,17/04/11 11:40,13,17/04/11,11:40:50,FALSE,1,Ep.1,368,419
DejanJ,17/04/10 10:04,13,17/04/10,10:04:55,TRUE,1,Ep.1,14,419
e11b9b80-afe9-5af1-cc1a-24527c76,17/04/11 13:08,13,17/04/11,13:08:05,FALSE,13,Ep.13b,98,817
e6e7572c-8831-6ba1-2bca-ff1f1c7e,17/04/11 14:33,13,17/04/11,14:33:45,FALSE,13,Ep.13a,17,47
e6e7572c-8831-6ba1-2bca-ff1f1c7e,17/04/11 14:40,13,17/04/11,14:40:46,FALSE,11,Ep.11,4,590
e99d6a57-d572-b7f6-34cf-3ac76f24,17/04/11 20:30,13,17/04/11,20:30:50,FALSE,13,Ep.13b,587,817
eb54b1b0-4ca9-06b7-c469-925a5db6,17/04/11 10:58,13,17/04/11,10:58:18,FALSE,13,Ep.13b,741,817
ed71098a-9600-3bac-4cca-70ce0496,17/04/10 22:09,13,17/04/10,22:09:41,FALSE,13,Ep.13a,19,47
ed71098a-9600-3bac-4cca-70ce0496,17/04/11 8:39,13,17/04/11,8:39:56,FALSE,13,Ep.13a,15,47
ed71098a-9600-3bac-4cca-70ce0496,17/04/13 17:37,13,17/04/13,17:37:24,FALSE,13,Ep.13a,34,47
edcaf7c0-7593-61d2-f4e9-689b8340,17/04/10 2:35,13,17/04/10,2:35:53,FALSE,13,Ep.13a,31,47
edcaf7c0-7593-61d2-f4e9-689b8340,17/04/10 2:36,13,17/04/10,2:36:41,FALSE,13,Ep.13b,449,817
edcaf7c0-7593-61d2-f4e9-689b8340,17/04/10 2:47,13,17/04/10,2:47:05,FALSE,11,Ep.11,572,590
edcaf7c0-7593-61d2-f4e9-689b8340,17/04/10 2:57,13,17/04/10,2:57:16,FALSE,10,Ep.10,434,587
ee24091c-16ad-a0ad-edf8-9fc94ab1,17/04/13 9:48,13,17/04/13,9:48:03,FALSE,12,Ep.12,741,917
ee24091c-16ad-a0ad-edf8-9fc94ab1,17/04/13 10:02,13,17/04/13,10:02:26,FALSE,10,Ep.10,525,587
eea875e5-a751-4a09-d6ca-671a3cf0,17/04/11 13:56,13,17/04/11,13:56:42,FALSE,1,Ep.1,38,419
eea875e5-a751-4a09-d6ca-671a3cf0,17/04/11 13:59,13,17/04/11,13:59:03,FALSE,2,Ep.2,424,481
f2c3396d-738b-627e-7a1b-e2f0818c,17/04/11 12:16,13,17/04/11,12:16:37,FALSE,12,Ep.12,710,917
f35a9f39-0d35-99cf-4fb6-b961d7a4,17/04/12 10:20,13,17/04/12,10:20:49,FALSE,13,Ep.13a,22,47
f3be6b9b-6d59-4240-dfd5-ae3cb91d,17/04/10 9:23,13,17/04/10,9:23:47,FALSE,13,Ep.13a,2,47
f4a80512-5ba6-f5c3-6085-d8852091,17/04/10 6:49,13,17/04/10,6:49:41,FALSE,13,Ep.13b,569,817
f6956137-aec3-29d6-ad64-d870e209,17/04/10 10:22,13,17/04/10,10:22:26,FALSE,13,Ep.13b,332,817
f8c51beb-74bf-e0af-31ca-7b4124a0,17/04/10 14:36,13,17/04/10,14:36:05,FALSE,13,Ep.13b,769,817
f94ed3ed-0035-cce0-44ad-1e56aa4b,17/04/12 0:37,13,17/04/12,0:37:54,FALSE,1,Ep.1,404,419
f9720b8f-683e-ec3c-ad45-af745188,17/04/16 15:50,13,17/04/16,15:50:35,FALSE,1,Ep.1,15,419
Goran Cacic,17/04/10 16:07,13,17/04/10,16:07:06,TRUE,4,Ep.4,553,599
Goran Cacic,17/04/11 15:41,13,17/04/11,15:41:59,TRUE,9,Ep.9b,134,564
Goran Cacic,17/04/11 16:59,13,17/04/11,16:59:37,TRUE,10,Ep.10,374,587
greg,17/04/11 8:57,13,17/04/11,8:57:15,TRUE,9,Ep.9a,57,73
irena 55,17/04/12 15:32,13,17/04/12,15:32:59,TRUE,1,Ep.1,15,419
Ivan Odrljin,17/04/10 16:48,13,17/04/10,16:48:10,TRUE,13,Ep.13a,15,47
Janez Arh,17/04/12 19:17,13,17/04/12,19:17:13,TRUE,13,Ep.13b,41,817
jerko1,17/04/16 17:46,13,17/04/16,17:46:40,TRUE,13,Ep.13b,96,817
jurebizjak,17/04/11 15:38,13,17/04/11,15:38:31,TRUE,9,Ep.9b,100,564
jurebizjak,17/04/11 15:42,13,17/04/11,15:42:57,TRUE,8,Ep.8,10,702
Kskoric,17/04/10 18:20,13,17/04/10,18:20:49,TRUE,3,Ep.3,571,596
Kskoric,17/04/11 22:59,13,17/04/11,22:59:23,TRUE,5,Ep.5,550,550
Kskoric,17/04/11 23:09,13,17/04/11,23:09:50,TRUE,6,Ep.6,574,697
Kskoric,17/04/11 23:20,13,17/04/11,23:20:20,TRUE,7,Ep.7,293,339
Kskoric,17/04/11 23:40,13,17/04/11,23:40:22,TRUE,9,Ep.9a,72,73
Kskoric,17/04/11 23:43,13,17/04/11,23:43:27,TRUE,10,Ep.10,567,587
KugonicU,17/04/11 8:57,13,17/04/11,8:57:22,TRUE,9,Ep.9b,88,564
KugonicU,17/04/11 9:02,13,17/04/11,9:02:17,TRUE,3,Ep.3,76,596
Leo,17/04/10 19:33,13,17/04/10,19:33:56,TRUE,1,Ep.1,23,419
ljubica basic,17/04/11 16:44,13,17/04/11,16:44:52,TRUE,10,Ep.10,45,587
lucijan,17/04/11 17:04,13,17/04/11,17:04:21,TRUE,12,Ep.12,40,917
Maša,17/04/13 10:19,13,17/04/13,10:19:16,TRUE,13,Ep.13a,21,47
Maja Grinek,17/04/12 17:59,13,17/04/12,17:59:12,TRUE,11,Ep.11,421,590
mare10,17/04/16 22:03,13,17/04/16,22:03:07,TRUE,1,Ep.1,37,419
mare10,17/04/16 22:06,13,17/04/16,22:06:38,TRUE,3,Ep.3,126,596
mare10,17/04/16 22:09,13,17/04/16,22:09:23,TRUE,4,Ep.4,82,599
mare10,17/04/16 22:12,13,17/04/16,22:12:47,TRUE,9,Ep.9b,545,564
mare10,17/04/16 22:22,13,17/04/16,22:22:46,TRUE,10,Ep.10,32,587
mare10,17/04/16 22:24,13,17/04/16,22:24:44,TRUE,11,Ep.11,495,590
mare10,17/04/16 22:34,13,17/04/16,22:34:25,TRUE,2,Ep.2,47,481
Marino,17/04/10 11:29,13,17/04/10,11:29:28,TRUE,13,Ep.13a,10,47
Marino,17/04/10 11:29,13,17/04/10,11:29:56,TRUE,13,Ep.13b,355,817
marko76,17/04/12 21:54,13,17/04/12,21:54:51,TRUE,13,Ep.13a,35,47
Mate Vitaljic,17/04/10 16:51,13,17/04/10,16:51:59,TRUE,13,Ep.13b,779,817
Mate Vitaljic,17/04/10 17:07,13,17/04/10,17:07:12,TRUE,12,Ep.12,798,917
melina lakoš,17/04/13 15:27,13,17/04/13,15:27:45,TRUE,7,Ep.7,336,339
melina lakoš,17/04/13 15:49,13,17/04/13,15:49:18,TRUE,10,Ep.10,43,587
Mirjana Puškarski,17/04/10 8:02,13,17/04/10,8:02:46,TRUE,1,Ep.1,6,419
niko.mihovilovic,17/04/16 21:17,13,17/04/16,21:17:27,TRUE,12,Ep.12,105,917
Pokmon,17/04/10 8:44,13,17/04/10,8:44:57,TRUE,13,Ep.13b,803,817
robi,17/04/10 20:24,13,17/04/10,20:24:43,TRUE,13,Ep.13b,646,817
Roki,17/04/15 12:01,13,17/04/15,12:01:08,TRUE,4,Ep.4,23,599
Roki,17/04/15 12:02,13,17/04/15,12:02:01,TRUE,5,Ep.5,21,550
Roki,17/04/15 13:54,13,17/04/15,13:54:40,TRUE,10,Ep.10,82,587
Roki,17/04/15 14:49,13,17/04/15,14:49:20,TRUE,11,Ep.11,188,590
Saš,17/04/11 8:38,13,17/04/11,8:38:47,TRUE,12,Ep.12,25,917
Sašo,17/04/10 13:11,13,17/04/10,13:11:29,TRUE,13,Ep.13b,367,817
sawyer,17/04/11 20:38,13,17/04/11,20:38:42,TRUE,6,Ep.6,2,697
sawyer,17/04/11 20:39,13,17/04/11,20:39:23,TRUE,7,Ep.7,2,339
Silvestar Tokic,17/04/12 22:12,13,17/04/12,22:12:19,TRUE,3,Ep.3,228,596
Srđan,17/04/10 10:09,13,17/04/10,10:09:22,TRUE,1,Ep.1,49,419
TineM,17/04/10 16:01,13,17/04/10,16:01:19,TRUE,13,Ep.13b,727,817
TonCa,17/04/11 20:26,13,17/04/11,20:26:09,TRUE,5,Ep.5,97,550
TonCa,17/04/11 20:46,13,17/04/11,20:46:31,TRUE,7,Ep.7,202,339
TonCa,17/04/11 20:50,13,17/04/11,20:50:47,TRUE,8,Ep.8,153,702
Tonka,17/04/11 9:19,13,17/04/11,9:19:56,TRUE,13,Ep.13b,455,817
Urle,17/04/10 18:06,13,17/04/10,18:06:09,TRUE,12,Ep.12,7,917
Urle,17/04/10 18:07,13,17/04/10,18:07:10,TRUE,13,Ep.13a,28,47
Urle,17/04/10 18:07,13,17/04/10,18:07:58,TRUE,13,Ep.13b,40,817
Vedran,17/04/10 14:41,13,17/04/10,14:41:07,TRUE,13,Ep.13a,21,47
vid,17/04/12 8:55,13,17/04/12,8:55:38,TRUE,11,Ep.11,572,590
vid,17/04/12 9:06,13,17/04/12,9:06:49,TRUE,10,Ep.10,125,587
Vlajko,17/04/10 0:08,13,17/04/10,0:08:26,TRUE,13,Ep.13b,812,817
x,17/04/10 21:19,13,17/04/10,21:19:01,TRUE,2,Ep.2,43,481
x,17/04/10 21:20,13,17/04/10,21:20:36,TRUE,3,Ep.3,334,596
x,17/04/10 21:27,13,17/04/10,21:27:00,TRUE,4,Ep.4,483,599
x,17/04/10 21:49,13,17/04/10,21:49:51,TRUE,6,Ep.6,462,697
x,17/04/10 22:02,13,17/04/10,22:02:35,TRUE,7,Ep.7,11,339
x,17/04/10 22:04,13,17/04/10,22:04:22,TRUE,8,Ep.8,512,702
x,17/04/10 22:13,13,17/04/10,22:13:33,TRUE,9,Ep.9a,7,73
x,17/04/10 22:14,13,17/04/10,22:14:46,TRUE,9,Ep.9b,160,564
x,17/04/11 2:17,13,17/04/11,2:17:28,TRUE,12,Ep.12,541,917
Zdenko Škrlj,17/04/16 13:34,13,17/04/16,13:34:37,TRUE,9,Ep.9b,35,564
06f2e041-7a2d-a0ab-5f48-fd01f0a2,17/04/09 23:01,12,17/04/09,23:01:46,FALSE,9,Ep.9b,564,564
07c46a41-14fd-bb0a-5d8c-739c627d,17/04/03 19:30,12,17/04/03,19:30:43,FALSE,12,Ep.12,754,917
08e11395-a77f-d065-c43f-d7c16ee1,17/04/05 21:06,12,17/04/05,21:06:45,FALSE,1,Ep.1,347,419
090516cd-57ab-d8e8-0451-248ce186,17/04/03 15:41,12,17/04/03,15:41:22,FALSE,12,Ep.12,674,917
09bc73c0-3ca2-4bb7-b838-88ec2e05,17/04/04 22:40,12,17/04/04,22:40:06,FALSE,12,Ep.12,707,917
0bef88ef-9fde-8420-67df-2805b73a,17/04/08 0:27,12,17/04/08,0:27:38,FALSE,1,Ep.1,81,419
0c9621b0-ff94-77e8-727f-5420882d,17/04/09 23:26,12,17/04/09,23:26:30,FALSE,13,Ep.13b,785,817
0e1c3414-a000-3f79-9e33-4b35636c,17/04/03 18:51,12,17/04/03,18:51:01,FALSE,2,Ep.2,173,481
0e619c6d-b099-6360-a4df-6a11007d,17/04/04 17:26,12,17/04/04,17:26:57,FALSE,1,Ep.1,19,419
126ffc6c-028c-69d1-f6eb-b08c19fc,17/04/03 22:23,12,17/04/03,22:23:31,FALSE,1,Ep.1,65,419
13568ced-8e4f-15c7-b6ab-41cd3ae9,17/04/03 13:11,12,17/04/03,13:11:57,FALSE,12,Ep.12,616,917
14a5fec5-bb5b-cac7-e40e-9a363e5c,17/04/05 17:37,12,17/04/05,17:37:59,FALSE,10,Ep.10,427,587
14a5fec5-bb5b-cac7-e40e-9a363e5c,17/04/05 17:46,12,17/04/05,17:46:18,FALSE,11,Ep.11,34,590
1ad2f2e9-fcfa-7f02-5068-9ebf991b,17/04/04 16:50,12,17/04/04,16:50:12,FALSE,12,Ep.12,16,917
1d66d118-9cc1-c6cd-c61c-02ca2ddc,17/04/03 22:15,12,17/04/03,22:15:32,FALSE,11,Ep.11,424,590
1f0ed893-e93e-2ae7-2d5d-6e6d8e05,17/04/08 18:59,12,17/04/08,18:59:50,FALSE,1,Ep.1,329,419
2484f4fb-8ee8-3f59-ecfb-7f0e6eb4,17/04/08 22:32,12,17/04/08,22:32:11,FALSE,12,Ep.12,346,917
25260df2-9414-644a-4aa1-40097a0f,17/04/05 12:58,12,17/04/05,12:58:05,FALSE,1,Ep.1,110,419
25260df2-9414-644a-4aa1-40097a0f,17/04/05 21:14,12,17/04/05,21:14:24,FALSE,1,Ep.1,55,419
267c2430-3b5e-9f39-6707-7a836137,17/04/06 9:47,12,17/04/06,9:47:09,FALSE,12,Ep.12,552,917
